pygeostat_saved_data
5
X
Y
Z
value
sesi_data
45.000000 45.000000 245.000000 0.000000 -0.212739
45.000000 45.000000 234.999985 0.000000 -0.151267
45.000000 45.000000 225.000000 0.000000 -0.095002
45.000000 45.000000 215.000015 0.000000 -0.046011
45.000000 45.000000 165.000000 0.000000 0.062759
45.000000 45.000000 155.000000 0.000000 0.061619
45.000000 45.000000 145.000000 0.000000 0.056555
45.000000 45.000000 135.000000 0.000000 0.049378
45.000000 45.000000 125.000000 0.000000 0.041624
45.000000 45.000000 115.000000 0.000000 0.034407
45.000000 45.000000 104.999992 0.000000 0.028325
45.000000 45.000000 95.000000 0.000000 0.023421
45.000000 45.000000 85.000000 0.000000 0.019193
45.000000 45.000000 75.000000 0.000000 0.014638
45.000000 45.000000 65.000000 0.000000 0.008333
45.000000 45.000000 55.000000 0.000000 -0.001452
45.000000 45.000000 45.000000 0.000000 -0.016611
45.000000 45.000000 35.000000 0.000000 -0.039031
45.000000 45.000000 25.000000 0.000000 -0.070393
45.000000 45.000000 15.000001 0.000000 -0.111981
125.000000 45.000000 245.000000 0.186000 0.142363
125.000000 45.000000 234.999985 0.268700 0.235292
125.000000 45.000000 225.000000 0.287200 0.334845
125.000000 45.000000 215.000015 0.287200 0.438826
125.000000 45.000000 205.000000 0.411300 0.544288
125.000000 45.000000 195.000000 0.469600 0.647760
125.000000 45.000000 185.000000 0.655400 0.745526
125.000000 45.000000 165.000000 0.874200 0.909570
125.000000 45.000000 145.000000 1.156400 1.012156
125.000000 45.000000 135.000000 1.142100 1.035634
125.000000 45.000000 125.000000 1.179400 1.039559
125.000000 45.000000 115.000000 1.116300 1.024096
125.000000 45.000000 104.999992 1.040100 0.990042
125.000000 45.000000 95.000000 1.046700 0.938732
125.000000 45.000000 85.000000 0.826500 0.871923
125.000000 45.000000 75.000000 0.694400 0.791711
125.000000 45.000000 55.000000 0.512000 0.600657
125.000000 45.000000 45.000000 0.372500 0.494978
205.000000 45.000000 245.000000 0.585300 0.372533
205.000000 45.000000 225.000000 0.590100 0.609493
205.000000 45.000000 215.000015 0.689100 0.732137
205.000000 45.000000 205.000000 0.776400 0.854934
205.000000 45.000000 195.000000 0.936300 0.974817
