pygeostat_saved_data
4
X
Y
Z
value
442.040009 436.390015 45.000000 -0.629300
241.470001 68.970001 75.000000 0.639700
300.089996 259.239990 55.000000 0.549700
153.250000 487.290009 165.000000 -0.733000
155.990005 360.869995 175.000000 0.246900
129.550003 337.709991 234.999985 0.604000
110.339996 469.959961 245.000000 0.089400
494.790039 48.910000 15.000001 -0.522300
164.960007 162.529999 45.000000 0.591000
313.820007 301.010010 205.000000 0.417900
351.989990 427.250000 225.000000 -0.118200
428.800018 332.540009 45.000000 0.131400
356.609985 440.149963 185.000000 -0.147400
78.150002 435.610016 75.000000 -0.129300
451.160004 411.480011 55.000000 -0.699800
90.820000 436.950012 55.000000 0.041000
254.429977 472.820007 104.999992 -1.124100
442.040009 436.390015 85.000000 -0.716600
153.250000 487.290009 65.000000 0.036400
351.149994 317.230011 75.000000 -0.375400
273.750000 95.489998 115.000000 0.229000
326.859985 294.880005 145.000000 -0.598800
56.240005 285.160004 245.000000 -0.534000
127.139999 327.489990 215.000015 0.411200
422.380005 473.869995 245.000000 1.255800
351.989990 427.250000 245.000000 0.108000
418.980042 132.100006 55.000000 0.543800
279.510010 102.050003 25.000000 0.268600
418.980042 132.100006 185.000000 1.017400
321.350006 295.559998 95.000000 -0.698900
453.849976 194.809998 234.999985 0.806200
432.929993 319.820007 195.000000 -0.403300
257.549988 341.380005 25.000000 1.066200
449.420013 7.280000 55.000000 -0.718700
29.600000 454.640015 55.000000 0.980900
126.960007 469.989960 155.000000 -0.578000
422.380005 473.869995 185.000000 0.229300
90.820000 436.950012 155.000000 -0.033600
241.470001 68.970001 215.000015 0.023000
127.139999 327.489990 185.000000 0.817300
136.740005 121.040001 104.999992 2.052000
218.190002 427.929962 15.000001 0.687300
362.690002 176.309998 155.000000 0.314300
155.990005 360.869995 45.000000 -0.236900
218.190002 427.929962 104.999992 -0.986800
442.040009 436.390015 185.000000 0.597500
475.950012 28.810001 35.000000 -0.510100
355.769989 359.440002 75.000000 -0.531200
412.209991 59.169994 245.000000 1.162500
365.730011 403.760010 125.000000 -0.437600
428.800018 332.540009 145.000000 -0.366800
127.139999 327.489990 55.000000 0.193900
44.119999 165.649994 245.000000 -0.177300
432.929993 319.820007 135.000000 -0.376200
121.070007 192.259995 245.000000 -0.582500
378.690002 301.320007 205.000000 0.156000
142.399994 474.899994 15.000001 0.650200
15.230000 487.869965 155.000000 0.081000
90.820000 436.950012 165.000000 0.278200
305.200012 98.620003 104.999992 -0.110100
110.339996 469.959961 135.000000 -0.491700
233.159988 273.779999 175.000000 0.799900
259.609985 410.989990 115.000000 -1.075800
106.320000 324.380005 215.000015 0.556200
326.859985 294.880005 65.000000 0.200900
177.470001 28.440002 175.000000 0.814000
305.200012 98.620003 65.000000 -0.206100
474.270020 286.970001 65.000000 0.217700
356.609985 440.149963 45.000000 0.005300
365.730011 403.760010 195.000000 0.223000
265.890015 249.910004 15.000001 1.383900
233.159988 273.779999 15.000001 1.388400
469.350006 191.869995 65.000000 1.260500
446.070007 82.370003 205.000000 1.223200
395.619995 29.740000 155.000000 -0.458000
298.269989 94.169998 65.000000 -0.118100
153.250000 487.290009 55.000000 0.335800
218.190002 427.929962 215.000015 -0.200400
127.139999 327.489990 175.000000 0.957300
164.960007 162.529999 215.000015 0.442500
490.339996 265.519989 234.999985 -0.195600
346.649994 423.839996 165.000000 0.024200
395.619995 29.740000 55.000000 -0.795600
442.040009 436.390015 95.000000 -0.562700
169.940002 341.750000 125.000000 -0.337500
483.099976 150.429993 45.000000 1.155800
395.619995 29.740000 175.000000 -0.013700
8.950000 60.600002 125.000000 1.330500
82.779999 262.029999 25.000000 0.930300
475.950012 28.810001 175.000000 0.331200
155.990005 360.869995 115.000000 -0.592700
56.240005 285.160004 234.999985 -0.168000
278.220001 309.720001 55.000000 0.306600
453.849976 194.809998 65.000000 1.019300
10.750000 436.549988 104.999992 0.834100
218.190002 427.929962 25.000000 0.272000
39.540001 330.609985 75.000000 1.480200
218.190002 427.929962 75.000000 -0.787100
256.179993 475.419983 35.000000 0.463700
400.339996 251.389999 25.000000 0.408300
456.659973 8.810000 95.000000 -0.103400
153.250000 487.290009 75.000000 -0.261400
44.119999 165.649994 95.000000 2.347500
169.940002 341.750000 55.000000 -0.473500
279.510010 102.050003 195.000000 0.758700
475.920013 471.420013 145.000000 -0.149800
190.830002 249.960022 205.000000 0.825100
155.990005 360.869995 104.999992 -1.002700
422.380005 473.869995 215.000015 0.531100
395.619995 29.740000 65.000000 -0.895200
300.089996 259.239990 115.000000 -0.056900
136.740005 121.040001 75.000000 1.626500
190.830002 249.960022 55.000000 1.063200
428.840027 99.199997 175.000000 0.731100
157.669998 258.649994 65.000000 1.111800
