pygeostat_saved_data
4
X
Y
Z
value
30.000002 30.000002 55.000000 1.098800
30.000002 30.000002 125.000000 1.862400
30.000002 255.000000 185.000000 1.869200
480.000031 30.000002 45.000000 0.283300
180.000000 30.000002 135.000000 2.054600
330.000000 255.000000 225.000000 2.499500
180.000000 30.000002 165.000000 1.388000
30.000002 30.000002 25.000000 1.322100
405.000031 405.000031 245.000000 1.434900
405.000031 255.000000 185.000000 0.717900
330.000000 255.000000 85.000000 1.225900
480.000031 180.000000 225.000000 1.698900
30.000002 30.000002 155.000000 0.749000
480.000031 405.000031 115.000000 0.456800
405.000031 405.000031 195.000000 0.231700
30.000002 330.000000 245.000000 1.093200
255.000000 180.000000 175.000000 0.692000
180.000000 330.000000 95.000000 0.185800
255.000000 104.999992 225.000000 0.495600
104.999992 104.999992 135.000000 2.029700
180.000000 405.000031 75.000000 0.422600
330.000000 255.000000 205.000000 3.570400
330.000000 255.000000 95.000000 0.726700
330.000000 30.000002 15.000001 1.045900
255.000000 255.000000 45.000000 2.656600
405.000031 180.000000 225.000000 3.933800
480.000031 104.999992 215.000015 1.441200
180.000000 104.999992 65.000000 0.436300
180.000000 255.000000 65.000000 0.730300
405.000031 104.999992 145.000000 0.717500
330.000000 480.000031 65.000000 0.776200
480.000031 180.000000 104.999992 1.328500
330.000000 30.000002 75.000000 0.663300
330.000000 180.000000 155.000000 0.961400
180.000000 104.999992 215.000015 0.497700
180.000000 405.000031 135.000000 0.281700
104.999992 255.000000 185.000000 0.460400
255.000000 104.999992 155.000000 0.978300
180.000000 330.000000 25.000000 0.934100
330.000000 104.999992 135.000000 0.812300
180.000000 30.000002 75.000000 0.847700
255.000000 180.000000 145.000000 1.073400
30.000002 480.000031 245.000000 0.800100
330.000000 30.000002 95.000000 0.853900
30.000002 30.000002 15.000001 0.767300
480.000031 405.000031 205.000000 0.221000
480.000031 480.000031 15.000001 0.817100
405.000031 480.000031 185.000000 0.151000
480.000031 330.000000 104.999992 0.605500
480.000031 255.000000 234.999985 0.608700
330.000000 480.000031 35.000000 0.974000
255.000000 480.000031 185.000000 0.536000
180.000000 255.000000 135.000000 0.780800
180.000000 180.000000 125.000000 4.670000
104.999992 180.000000 25.000000 0.821400
255.000000 405.000031 165.000000 1.624200
104.999992 405.000031 45.000000 1.471600
180.000000 405.000031 185.000000 3.842400
30.000002 405.000031 104.999992 1.417100
180.000000 180.000000 65.000000 0.484100
255.000000 180.000000 65.000000 0.963100
104.999992 480.000031 155.000000 0.609200
180.000000 330.000000 135.000000 0.231800
405.000031 30.000002 245.000000 1.241500
330.000000 104.999992 75.000000 0.356300
30.000002 30.000002 115.000000 1.739700
104.999992 480.000031 95.000000 0.611900
480.000031 480.000031 205.000000 0.531200
330.000000 480.000031 165.000000 0.455300
255.000000 405.000031 15.000001 4.229200
330.000000 330.000000 115.000000 0.332500
180.000000 104.999992 234.999985 0.487500
30.000002 180.000000 125.000000 2.496700
255.000000 104.999992 25.000000 1.231800
30.000002 180.000000 65.000000 0.692100
255.000000 180.000000 215.000015 0.841600
30.000002 330.000000 115.000000 1.586300
480.000031 405.000031 55.000000 0.397700
104.999992 104.999992 45.000000 0.321100
30.000002 405.000031 245.000000 1.440300
405.000031 255.000000 125.000000 0.493700
480.000031 405.000031 125.000000 0.649000
480.000031 405.000031 15.000001 0.476500
104.999992 255.000000 95.000000 1.790400
405.000031 255.000000 115.000000 0.642900
30.000002 405.000031 35.000000 2.542400
330.000000 480.000031 95.000000 0.452100
255.000000 330.000000 145.000000 0.478000
480.000031 104.999992 95.000000 3.482700
330.000000 480.000031 135.000000 0.546900
330.000000 180.000000 234.999985 3.481800
30.000002 330.000000 25.000000 0.999200
405.000031 30.000002 145.000000 0.404400
180.000000 255.000000 155.000000 0.533400
30.000002 330.000000 65.000000 1.230400
180.000000 30.000002 205.000000 0.923000
330.000000 180.000000 85.000000 1.003400
